moNo,crime,moBin
213,CRIM NEGLIGENT HOMICIDE|E,1
213,CRIM POSS CONTR SUBSTANCE 1ST|A1,2
213,CRIM POSS CONTR SUBSTANCE 2ND|A2,19
213,CRIM POSS CONTR SUBSTANCE 3RD|B,58
213,CRIM POSS CONTR SUBSTANCE 4TH|C,7
213,CRIM POSS CONTR SUBSTANCE 5TH|D,15
213,CRIM POSS FIREARM|E,3
213,CRIM POSS FORGED INST 1ST|C,1
213,CRIM POSS FORGED INST 2ND|D,12
213,CRIM POSS FORGERY DEVICES|D,1
213,CRIM POSS MARIHUANA 2ND|D,1
213,CRIM POSS STOLEN PROP 3RD|D,4
213,CRIM POSS STOLEN PROP 4TH|E,3
213,CRIM POSS WEAP 2ND|C,19
213,CRIM POSS WEAP 3RD SUB 1 2 3|D,13
213,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,1
213,CRIM SALE CONTR SUBSTANCE 1ST|A1,2
213,CRIM SALE CONTR SUBSTANCE 2ND|A2,5
213,CRIM SALE CONTR SUBSTANCE 3RD|B,67
213,CRIM SALE CONTR SUBSTANCE 4TH|C,3
213,CRIM SALE CONTR SUBSTANCE 5TH|D,16
213,CRIM SALE FIREARM 1ST|B,1
213,CRIM SALE FIREARM 3RD|D,2
213,CRIM SEXUAL ACT 1ST|B,7
213,CRIM SEXUAL ACT 2ND|D,2
213,CRIM SEXUAL ACT 3RD|E,2
213,CRIM USE OF FIREARMS 1ST|B,1
213,CRIMINAL TAX FRAUD 3RD|D,1
213,DISSEM INDECENT MAT MINOR 1ST|D,2
213,DRIV IMP/DRUGS-2ND OFFENSE|E,2
213,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,10
213,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,9
213,ENTERPRISE CORRUPTION|B,1
213,FORGERY 2ND|D,3
213,GANG ASSAULT 1ST|B,1
213,GRAND LARCENY - AUTO 3RD|D,4
213,GRAND LARCENY - AUTO 4TH|E,2
213,GRAND LARCENY - NOT AUTO 1ST|B,1
213,GRAND LARCENY - NOT AUTO 2ND|C,9
213,GRAND LARCENY - NOT AUTO 3RD|D,10
213,GRAND LARCENY - NOT AUTO 4TH|E,14
213,IDENTITY THEFT 1ST|D,1
213,IDENTITY THEFT 2ND|E,1
213,KIDNAPPING 2ND|B,1
213,LABOR TRAFFICKING|D,1
213,LV SCENE OF ACCIDENT - DEATH|D,1
213,MAKE TERRORISTIC THREAT|D,1
213,MANSLAUGHTER 1ST (HATE CRIME)|B,1
213,MANSLAUGHTER 1ST|B,10
213,MANSLAUGHTER 2ND|C,5
213,MURDER 1ST|A1,1
213,MURDER 2ND|A1,11
213,OPERATE MAJOR DRUG TRAFFICKER|A1,1
213,POSS A SEX PERF BY A CHILD|E,3
213,PRED SEX ASSAULT AGAINST CHILD|A2,2
213,PREDATORY SEXUAL ASSAULT|A2,1
213,PROM OBSCENE SEX PERF BY CHILD|D,1
213,PROM PROSTITUTION 3RD|D,1
213,RAPE 1ST|B,3
213,RAPE 2ND|D,6
213,RAPE 3RD|E,3
213,RECKLESS ENDANGERMENT 1ST|D,1
213,ROBBERY 1ST|B,19
213,ROBBERY 2ND SUB 1|C,5
213,ROBBERY 2ND SUB 2 3|C,7
213,ROBBERY 3RD|D,12
213,SEX OFF REG VIOL-1ST OFFENSE|E,2
213,SEX TRAFFICKING|B,1
213,SEXUAL ABUSE 1ST|D,4
213,UNAUTH USE OF MV 2ND|E,1
213,UNLAW MANUFACTURE METH 2ND|C,1
213,UNLAW MANUFACTURE METH 3RD|D,6
213,USE OF CHILD IN A SEXUAL PERF|C,1
213,VEHICULAR ASSAULT 1ST|D,3
213,VEHICULAR ASSAULT 2ND|E,1
213,WELFARE FRAUD 4TH|E,1
214,AGG DWI:1 PRIOR CONV-10 YRS|E,5
214,AGG DWI:2 PRIOR CONV-10 YRS|D,1
214,AGG DWI:W/CHILD|E,2
214,AGG UNLIC OPER MV 1ST|E,2
214,AGGRAVATED CRIM CONTEMPT|D,1
214,AGGRAVATED FAMILY OFFENSE|E,2
214,AGGRAVATED VEHICULAR ASSAULT|C,1
214,AGGRAVATED VEHICULAR HOMICIDE|B,2
214,ARSON 1ST|A1,2
214,ARSON 2ND|B,3
214,ASSAULT 1ST|B,12
214,ASSAULT 2ND|D,40
214,ATT AGGRAVATED ASSAULT/PEACE OFF.|C,1
214,ATT ARSON 1ST (HATE CRIME)|B,1
214,ATT ARSON 2ND|C,3
214,ATT ARSON 3RD|D,1
214,ATT ASSAULT 1ST|C,6
214,ATT ASSAULT 2ND|E,11
214,ATT BURGLARY 2ND SUB 1|D,1
214,ATT BURGLARY 2ND SUB 2|D,18
214,ATT BURGLARY 3RD|E,6
214,ATT CONSPIRACY 2ND|C,1
214,ATT COURSE SEX CONDUCT-CHILD 1ST|C,1
214,ATT CRIM POSS CONTR SUBSTANCE 1ST|A1,3
214,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,14
214,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,1
214,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,5
214,ATT CRIM POSS FORGED INST 1ST|D,1
214,ATT CRIM POSS FORGED INST 2ND|E,3
214,ATT CRIM POSS STOLEN PROP 3RD|E,2
214,ATT CRIM POSS WEAP 2ND|D,29
214,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,5
214,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,2
214,ATT CRIM PURCHASE/DISPOSAL WEAPON|E,1
214,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,24
214,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,1
214,ATT CRIM SEXUAL ACT 1ST|C,1
214,ATT GANG ASSAULT 1ST|C,1
214,ATT GRAND LARCENY - NOT AUTO 2ND|D,1
214,ATT MURDER 2ND|B,11
214,ATT OPERATE MAJOR DRUG TRAFFICKER|B,2
214,ATT PROM PRISON CONTRABAND 1ST|E,2
214,ATT PROM SEXUAL PERF BY A CHILD|E,1
214,ATT RAPE 1ST|C,2
214,ATT ROBBERY 1ST|C,16
214,ATT ROBBERY 2ND SUB 1|D,6
214,ATT ROBBERY 2ND SUB 2 3|D,10
214,ATT ROBBERY 2ND|D,2
214,ATT ROBBERY 3RD|E,2
214,ATT SEXUAL ABUSE 1ST|E,1
214,AUTO STRIPPING 2ND|E,1
214,BAIL JUMPING 2ND|E,2
214,BURGLARY 1ST|B,6
214,BURGLARY 2ND SUB 2|C,32
214,BURGLARY 3RD|D,39
214,CONSPIRACY 2ND|B,5
214,CONSPIRACY 3RD|D,2
214,CONSPIRACY 4TH|E,8
214,COURSE SEX CONDUCT-CHILD 1ST|B,6
214,COURSE SEX CONDUCT-CHILD 2ND|D,1
214,CRIM CONTEMPT 1ST|E,10
214,CRIM MISCHIEF 3RD|E,2
214,CRIM POSS CONTR SUBSTANCE 1ST|A1,3
214,CRIM POSS CONTR SUBSTANCE 2ND|A2,18
214,CRIM POSS CONTR SUBSTANCE 3RD|B,74
214,CRIM POSS CONTR SUBSTANCE 4TH|C,9
214,CRIM POSS CONTR SUBSTANCE 5TH|D,9
214,CRIM POSS FIREARM|E,2
214,CRIM POSS FORGED INST 1ST|C,4
214,CRIM POSS FORGED INST 2ND|D,13
214,CRIM POSS MARIHUANA 2ND|D,3
214,CRIM POSS STOLEN PROP 2ND|C,2
214,CRIM POSS STOLEN PROP 3RD|D,1
214,CRIM POSS STOLEN PROP 4TH|E,8
214,CRIM POSS WEAP 2ND|C,44
214,CRIM POSS WEAP 3RD SUB 1 2 3|D,12
214,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,2
214,CRIM SALE CONTR SUBSTANCE 1ST|A1,2
214,CRIM SALE CONTR SUBSTANCE 2ND|A2,7
214,CRIM SALE CONTR SUBSTANCE 3RD|B,69
214,CRIM SALE CONTR SUBSTANCE 4TH|C,3
214,CRIM SALE CONTR SUBSTANCE 5TH|D,12
214,CRIM SEXUAL ACT 1ST|B,7
214,CRIM SEXUAL ACT 2ND|D,1
214,CRIM SOLICITATION 2ND|D,1
214,CRIMINAL TAX FRAUD 4TH|E,1
214,DRIV IMP/DRUGS-2ND OFFENSE|E,1
214,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,8
214,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,12
214,ENTERPRISE CORRUPTION|B,5
214,FALSELY REPORTING INCIDENT 2ND|E,1
214,FORGERY 2ND|D,2
214,GANG ASSAULT 1ST|B,1
214,GRAND LARCENY - AUTO 3RD|D,1
214,GRAND LARCENY - AUTO 4TH|E,1
214,GRAND LARCENY - NOT AUTO 1ST|B,1
214,GRAND LARCENY - NOT AUTO 2ND|C,8
214,GRAND LARCENY - NOT AUTO 3RD|D,11
214,GRAND LARCENY - NOT AUTO 4TH|E,17
214,IDENTITY THEFT 1ST|D,3
214,INTIMIDATE VICTIM/WITNESS 3RD|E,1
214,JO - MURDER 2ND|A1,1
214,KIDNAPPING 2ND|B,3
214,MANSLAUGHTER 1ST|B,10
214,MANSLAUGHTER 2ND|C,6
214,MENACING POLICE/PEACE OFFICER|D,1
214,MURDER 1ST|A1,2
214,MURDER 2ND|A1,8
214,POSS A SEX PERF BY A CHILD|E,2
214,POSS OBSCENE SEX PERF BY CHILD|E,1
214,PRED SEX ASSAULT AGAINST CHILD|A2,1
214,PROM OBSCENE SEX PERF BY CHILD|D,1
214,PROM PRISON CONTRABAND 1ST|D,2
214,PROM SEXUAL PERF BY A CHILD|D,3
214,RAPE 1ST (PRIOR 9/1/78)|B,1
214,RAPE 1ST|B,7
214,RAPE 2ND|D,3
214,RAPE 3RD|E,3
214,RECKLESS ENDANGERMENT 1ST|D,2
214,ROBBERY 1ST|B,28
214,ROBBERY 2ND SUB 1|C,7
214,ROBBERY 2ND SUB 2 3|C,12
214,ROBBERY 3RD|D,21
214,SEX OFF REG VIOL-1ST OFFENSE|E,4
214,SEX OFF REG VIOL-2ND OFFENSE|D,3
214,SEXUAL ABUSE 1ST|D,7
214,STRANGULATION 2ND|D,2
214,UNLAW MANUFACTURE METH 2ND|C,3
214,UNLAW MANUFACTURE METH 3RD|D,5
214,UNLAW SURVEILLANCE 2ND(2 3 4)|E,1
214,VEHICULAR MANSLAUGHTER 1ST|C,2
214,WELFARE FRAUD 3RD|D,1
215,AGG DWI:1 PRIOR CONV-10 YRS|E,2
215,AGG DWI:W/CHILD|E,1
215,AGGRAVATED FAMILY OFFENSE|E,4
215,ARSON 3RD|C,2
215,ASSAULT 1ST|B,12
215,ASSAULT 2ND|D,31
215,ATT ARSON 2ND|C,3
215,ATT ARSON 3RD|D,1
215,ATT ASLT:POLICE OFF/FIREMAN/EMT|D,1
215,ATT ASSAULT 1ST|C,15
215,ATT ASSAULT 2ND|E,9
215,ATT BURGLARY 2ND SUB 2|D,17
215,ATT BURGLARY 3RD|E,10
215,ATT CRIM POSS CONTR SUBSTANCE 2ND|A2,1
215,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,14
215,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,6
215,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,2
215,ATT CRIM POSS FORGED INST 2ND|E,2
215,ATT CRIM POSS STOLEN PROP 2ND|D,1
215,ATT CRIM POSS WEAP 2ND|D,39
215,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,5
215,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,1
215,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,22
215,ATT CRIM SALE CONTR SUBSTANCE 4TH|D,1
215,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,1
215,ATT CRIM SALE FIREARM 3RD|E,1
215,ATT CRIM SEXUAL ACT 1ST|C,1
215,ATT ENTERPRISE CORRUPTION|C,1
215,ATT FORGERY 2ND|E,2
215,ATT INSURANCE FRAUD 3RD|E,1
215,ATT KIDNAPPING 1ST|B,1
215,ATT KIDNAPPING 2ND|C,2
215,ATT MENACING POLICE/PEACE OFFICER|E,1
215,ATT MURDER 2ND|B,9
215,ATT OPERATE MAJOR DRUG TRAFFICKER|B,2
215,ATT PROM PRISON CONTRABAND 1ST|E,1
215,ATT PROM PROSTITUTION 2ND|D,1
215,ATT RAPE 1ST|C,1
215,ATT ROBBERY 1ST|C,17
215,ATT ROBBERY 2ND SUB 1|D,13
215,ATT ROBBERY 2ND SUB 2 3|D,8
215,ATT ROBBERY 2ND|D,1
215,ATT ROBBERY 3RD|E,7
215,ATT SEX TRAFFICKING|C,1
215,ATT SEXUAL ABUSE 1ST|E,2
215,ATT STRANGULATION 2ND|E,1
215,BAIL JUMPING 2ND|E,1
215,BURGLARY 1ST|B,12
215,BURGLARY 2ND SUB 1|C,2
215,BURGLARY 2ND SUB 2|C,19
215,BURGLARY 3RD|D,29
215,CONSPIRACY 2ND|B,5
215,CONSPIRACY 4TH|E,1
215,COURSE SEX CONDUCT-CHILD 1ST|B,5
215,CRIM CONTEMPT 1ST|E,6
215,CRIM MISCHIEF 3RD|E,4
215,CRIM NEGLIGENT HOMICIDE|E,1
215,CRIM NUISANCE 1ST|E,1
215,CRIM POSS CONTR SUBSTANCE 1ST|A1,1
215,CRIM POSS CONTR SUBSTANCE 2ND|A2,16
215,CRIM POSS CONTR SUBSTANCE 3RD|B,72
215,CRIM POSS CONTR SUBSTANCE 4TH|C,12
215,CRIM POSS CONTR SUBSTANCE 5TH|D,15
215,CRIM POSS FIREARM|E,6
215,CRIM POSS FORGED INST 2ND|D,3
215,CRIM POSS MARIHUANA 2ND|D,1
215,CRIM POSS MARIHUANA 3RD|E,1
215,CRIM POSS STOLEN PROP 2ND|C,1
215,CRIM POSS STOLEN PROP 3RD|D,5
215,CRIM POSS STOLEN PROP 4TH|E,5
215,CRIM POSS WEAP 2ND|C,38
215,CRIM POSS WEAP 3RD SUB 1 2 3|D,13
215,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,2
215,CRIM SALE CONTR SUBSTANCE 2ND|A2,11
215,CRIM SALE CONTR SUBSTANCE 3RD|B,48
215,CRIM SALE CONTR SUBSTANCE 4TH|C,2
215,CRIM SALE CONTR SUBSTANCE 5TH|D,9
215,CRIM SALE FIREARM 1ST|B,2
215,CRIM SALE FIREARM 3RD|D,1
215,CRIM SEXUAL ACT 1ST|B,4
215,CRIM SEXUAL ACT 2ND|D,1
215,CRIM SEXUAL ACT 3RD|E,2
215,CRIM USURY 1ST|C,1
215,DRIV IMP/DRUGS - 3RD OFFENSE|D,1
215,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,17
215,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,9
215,ENDANGER INCOMPETENT 1ST|E,1
215,ENTERPRISE CORRUPTION|B,7
215,ESCAPE 1ST|D,1
215,FALSELY REPORTING INCIDENT 2ND|E,1
215,FORGERY 2ND|D,2
215,GANG ASSAULT 2ND|C,1
215,GRAND LARCENY - AUTO 3RD|D,3
215,GRAND LARCENY - NOT AUTO 1ST|B,3
215,GRAND LARCENY - NOT AUTO 2ND|C,3
215,GRAND LARCENY - NOT AUTO 3RD|D,14
215,GRAND LARCENY - NOT AUTO 4TH|E,17
215,IDENTITY THEFT 1ST|D,6
215,IDENTITY THEFT 2ND|E,1
215,INSURANCE FRAUD 3RD|D,1
215,INTIMIDATE VICTIM/WITNESS 3RD|E,1
215,JO - MANSLAUGHTER 1ST|B,1
215,KIDNAPPING 2ND|B,1
215,LV SCENE OF ACC W/O REPORTING|E,1
215,LV SCENE OF ACCIDENT - DEATH|D,4
215,MANSLAUGHTER 1ST|B,6
215,MANSLAUGHTER 2ND|C,5
215,MURDER 2ND|A1,9
215,OFFER FALSE INST FILING 1ST|E,1
215,OPERATE MAJOR DRUG TRAFFICKER|A1,1
215,PRED SEX ASSAULT AGAINST CHILD|A2,4
215,PROM OBSCENE SEX PERF BY CHILD|D,1
215,PROM PRISON CONTRABAND 1ST|D,2
215,PROM PROSTITUTION 2ND|C,1
215,PROM PROSTITUTION 3RD|D,2
215,PROM SEXUAL PERF BY A CHILD|D,1
215,RAPE 1ST|B,8
215,RAPE 2ND|D,2
215,RAPE 3RD|E,3
215,ROBBERY 1ST|B,16
215,ROBBERY 2ND SUB 1|C,8
215,ROBBERY 2ND SUB 2 3|C,7
215,ROBBERY 3RD|D,14
215,SEX OFF REG VIOL-1ST OFFENSE|E,1
215,SEX TRAFFICKING|B,2
215,SEXUAL ABUSE 1ST|D,6
215,STRANGULATION 2ND|D,1
215,TAMPER WITH PHYS EVIDENCE|E,1
215,UNAUTH PRACTICE OF PROFESSION|E,1
215,UNLAW MANUFACTURE METH 3RD|D,4
215,UNLAW SURVEILLANCE 2ND(2 3 4)|E,1
215,USE OF CHILD IN A SEXUAL PERF|C,1
215,VEHICULAR ASSAULT 2ND|E,1
215,VEHICULAR MANSLAUGHTER 2ND|D,2
216,AGG DWI:1 PRIOR CONV-10 YRS|E,3
216,AGG DWI:W/CHILD|E,1
216,AGG HAR:EMPLOYEE BY INMATE|E,1
216,AGG UNLIC OPER MV 1ST|E,6
216,AGGRAVATED CRIM CONTEMPT|D,3
216,AGGRAVATED VEHICULAR ASSAULT|C,2
216,AGGRAVATED VEHICULAR HOMICIDE|B,1
216,ARSON 2ND|B,1
216,ARSON 3RD|C,1
216,ASLT:POLICE OFF/FIREMAN/EMT|C,1
216,ASSAULT 1ST|B,8
216,ASSAULT 1ST|C,1
216,ASSAULT 2ND|D,37
216,ATT AGGRAVATED ASSAULT/PEACE OFF.|C,2
216,ATT ARSON 2ND|C,1
216,ATT ARSON 3RD|D,1
216,ATT ASSAULT 1ST|C,16
216,ATT ASSAULT 2ND|E,11
216,ATT BURGLARY 1ST|C,2
216,ATT BURGLARY 2ND SUB 1|D,1
216,ATT BURGLARY 2ND SUB 2|D,12
216,ATT BURGLARY 3RD|E,10
216,ATT CONSPIRACY 2ND|C,1
216,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,29
216,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,1
216,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,3
216,ATT CRIM POSS FORGED INST 1ST|D,1
216,ATT CRIM POSS FORGED INST 2ND|E,8
216,ATT CRIM POSS MARIHUANA 2ND|E,1
216,ATT CRIM POSS WEAP 2ND|D,44
216,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,3
216,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,17
216,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,4
216,ATT CRIM SALE FIREARM 1ST|C,1
216,ATT CRIM SEXUAL ACT 2ND|E,1
216,ATT GANG ASSAULT 1ST|C,1
216,ATT GRAND LARCENY - NOT AUTO 3RD|E,1
216,ATT MANSLAUGHTER 1ST|C,2
216,ATT MURDER 1ST|A1,2
216,ATT MURDER 2ND|B,16
216,ATT PROM PRISON CONTRABAND 1ST|E,1
216,ATT RAPE 1ST|C,1
216,ATT ROBBERY 1ST|C,8
216,ATT ROBBERY 2ND SUB 1|D,7
216,ATT ROBBERY 2ND SUB 2 3|D,10
216,ATT ROBBERY 2ND|D,1
216,ATT ROBBERY 3RD|E,5
216,ATT STRANGULATION 2ND|E,3
216,ATT UNLAW MANUFACTURE METH 3RD|E,3
216,BRIBING A WITNESS|D,1
216,BURGLARY 1ST|B,4
216,BURGLARY 2ND SUB 1|C,1
216,BURGLARY 2ND SUB 2|C,25
216,BURGLARY 3RD|D,24
216,CONSPIRACY 2ND|B,4
216,CONSPIRACY 4TH|E,6
216,COURSE SEX CONDUCT-CHILD 1ST|B,2
216,COURSE SEX CONDUCT-CHILD 2ND|D,1
216,CRIM CONTEMPT 1ST|E,11
216,CRIM MISCHIEF 3RD|E,2
216,CRIM NEGLIGENT HOMICIDE|E,3
216,CRIM POSS CONTR SUBSTANCE 1ST|A1,2
216,CRIM POSS CONTR SUBSTANCE 2ND|A2,16
216,CRIM POSS CONTR SUBSTANCE 3RD|B,93
216,CRIM POSS CONTR SUBSTANCE 4TH|C,21
216,CRIM POSS CONTR SUBSTANCE 5TH|D,14
216,CRIM POSS FIREARM|E,2
216,CRIM POSS FORGED INST 1ST|C,3
216,CRIM POSS FORGED INST 2ND|D,9
216,CRIM POSS MARIHUANA 2ND|D,1
216,CRIM POSS STOLEN PROP 3RD|D,1
216,CRIM POSS STOLEN PROP 4TH|E,3
216,CRIM POSS WEAP 2ND|C,38
216,CRIM POSS WEAP 3RD SUB 1 2 3|D,11
216,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,2
216,CRIM POSS WEAPON SCHOOL GRDS|E,1
216,CRIM SALE CONTR SUBS - SCHOOL|B,1
216,CRIM SALE CONTR SUBSTANCE 2ND|A2,5
216,CRIM SALE CONTR SUBSTANCE 3RD|B,58
216,CRIM SALE CONTR SUBSTANCE 4TH|C,6
216,CRIM SALE CONTR SUBSTANCE 5TH|D,11
216,CRIM SALE FIREARM 1ST|B,1
216,CRIM SALE FIREARM 3RD|D,2
216,CRIM SALE MARIHUANA 3RD|E,1
216,CRIM SEXUAL ACT 1ST|B,5
216,CRIM SEXUAL ACT 2ND|D,3
216,CRIM SEXUAL ACT 3RD|E,1
216,CRIM TAMPERING 1ST|D,1
216,CRIMINAL TAX FRAUD 1ST|B,1
216,DISSEM INDECENT MAT MINOR 2ND|E,1
216,DRIV IMP/DRUGS - 3RD OFFENSE|D,1
216,DRIV IMP/DRUGS-2ND OFFENSE|E,4
216,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,17
216,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,9
216,ESCAPE 2ND|E,1
216,FORGERY 2ND|D,2
216,GANG ASSAULT 1ST|B,2
216,GRAND LARCENY - AUTO 3RD|D,3
216,GRAND LARCENY - AUTO 4TH|E,1
216,GRAND LARCENY - NOT AUTO 1ST|B,1
216,GRAND LARCENY - NOT AUTO 2ND|C,5
216,GRAND LARCENY - NOT AUTO 3RD|D,9
216,GRAND LARCENY - NOT AUTO 4TH|E,19
216,HINDERING PROSECUTION 1ST|D,1
216,IDENTITY THEFT 1ST|D,2
216,IDENTITY THEFT 2ND|E,2
216,KIDNAPPING 2ND|B,1
216,LV SCENE OF ACC W/O REPORTING|E,1
216,MANSLAUGHTER 1ST|B,19
216,MANSLAUGHTER 2ND|C,3
216,MENACING POLICE/PEACE OFFICER|D,2
216,MURDER 1ST|A1,1
216,MURDER 2ND|A1,19
216,PERJURY 1ST|D,1
216,PERSISTENT SEXUAL ABUSE|E,1
216,POSS A SEX PERF BY A CHILD|E,2
216,PRED SEX ASSAULT AGAINST CHILD|A2,2
216,PREDATORY SEXUAL ASSAULT|A2,1
216,PROM PRISON CONTRABAND 1ST|D,2
216,PROM SEXUAL PERF BY A CHILD|D,1
216,RAPE 1ST|B,4
216,RAPE 3RD|E,4
216,RECKLESS ENDANGERMENT 1ST|D,2
216,ROBBERY 1ST|B,22
216,ROBBERY 2ND SUB 1|C,6
216,ROBBERY 2ND SUB 2 3|C,6
216,ROBBERY 3RD|D,14
216,SEX OFF REG VIOL-1ST OFFENSE|E,3
216,SEX OFF REG VIOL-2ND OFFENSE|D,2
216,SEX TRAFFICKING|B,2
216,SEXUAL ABUSE 1ST|D,7
216,STRANGULATION 2ND|D,1
216,TAMPER WITH PHYS EVIDENCE|E,1
216,UNAUTH USE OF MV 2ND|E,1
216,UNLAW MANUFACTURE METH 2ND|C,2
216,UNLAW MANUFACTURE METH 3RD|D,7
216,USE OF CHILD IN A SEXUAL PERF|C,1
216,VEHICULAR ASSAULT 1ST|D,1
216,VEHICULAR ASSAULT 2ND|E,1
216,VEHICULAR MANSLAUGHTER 1ST|C,2
216,VEHICULAR MANSLAUGHTER 2ND|D,1
216,WELFARE FRAUD 3RD|D,1
217,AGG DWI:1 PRIOR CONV-10 YRS|E,4
217,AGG DWI:2 PRIOR CONV-10 YRS|D,3
217,AGG DWI:W/CHILD|E,1
217,AGG UNLIC OPER MV 1ST|E,3
217,AGGRAVATED CRIM CONTEMPT|D,3
217,AGGRAVATED FAMILY OFFENSE|E,3
217,AGGRAVATED SEXUAL ABUSE 3RD|D,1
217,AGGRAVATED VEHICULAR HOMICIDE|B,3
217,ARSON 2ND|B,2
217,ARSON 3RD|C,3
217,ASSAULT 1ST|B,8
217,ASSAULT 2ND|D,33
217,ATT ARSON 2ND|C,2
217,ATT ASSAULT 1ST|C,12
217,ATT ASSAULT 2ND|E,12
217,ATT BURGLARY 1ST|C,4
217,ATT BURGLARY 2ND SUB 2|D,24
217,ATT BURGLARY 2ND|D,1
217,ATT BURGLARY 3RD|E,10
217,ATT CRIM POSS CONTR SUBSTANCE 1ST|A1,1
217,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,16
217,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,3
217,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,5
217,ATT CRIM POSS FORGED INST 2ND|E,2
217,ATT CRIM POSS STOLEN PROP 3RD|E,1
217,ATT CRIM POSS WEAP 2ND|D,35
217,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,2
217,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,14
217,ATT CRIM SALE FIREARM 3RD|E,1
217,ATT CRIM SEXUAL ACT 1ST|C,2
217,ATT CRIM SEXUAL ACT 2ND|E,2
217,ATT GRAND LARCENY - NOT AUTO 2ND|D,1
217,ATT GRAND LARCENY - NOT AUTO 3RD|E,1
217,ATT IDENTITY THEFT 1ST|E,1
217,ATT MURDER 2ND|B,11
217,ATT PROM PRISON CONTRABAND 1ST|E,1
217,ATT PROM SEXUAL PERF BY A CHILD|E,1
217,ATT RAPE 1ST|C,3
217,ATT RAPE 2ND|E,2
217,ATT RECKLESS ENDANGERMENT 1ST|E,1
217,ATT ROBBERY 1ST|C,15
217,ATT ROBBERY 2ND SUB 1|D,7
217,ATT ROBBERY 2ND SUB 2 3|D,7
217,ATT ROBBERY 2ND|D,2
217,ATT ROBBERY 3RD|E,6
217,ATT SEXUAL ABUSE 1ST|E,1
217,ATT STRANGULATION 2ND|E,1
217,BAIL JUMPING 2ND|E,2
217,BURGLARY 1ST|B,7
217,BURGLARY 2ND SUB 1|C,2
217,BURGLARY 2ND SUB 2|C,18
217,BURGLARY 3RD|D,39
217,COERCION 1ST|D,1
217,COMMERCIAL BRIBE REC 1ST|E,1
217,CONSPIRACY 2ND|B,7
217,CONSPIRACY 3RD|D,1
217,CONSPIRACY 4TH|E,2
217,COURSE SEX CONDUCT-CHILD 1ST|B,4
217,COURSE SEX CONDUCT-CHILD 2ND|D,3
217,CRIM CONTEMPT 1ST|E,7
217,CRIM MISCHIEF 3RD|E,3
217,CRIM NEGLIGENT HOMICIDE|E,2
217,CRIM POSS CONTR SUBSTANCE 1ST|A1,1
217,CRIM POSS CONTR SUBSTANCE 2ND|A2,24
217,CRIM POSS CONTR SUBSTANCE 3RD|B,74
217,CRIM POSS CONTR SUBSTANCE 4TH|C,10
217,CRIM POSS CONTR SUBSTANCE 5TH|D,17
217,CRIM POSS FIREARM|E,3
217,CRIM POSS FORGED INST 2ND|D,8
217,CRIM POSS FORGERY DEVICES|D,1
217,CRIM POSS MARIHUANA 1ST|C,1
217,CRIM POSS MARIHUANA 3RD|E,3
217,CRIM POSS STOLEN PROP 2ND|C,1
217,CRIM POSS STOLEN PROP 3RD|D,6
217,CRIM POSS STOLEN PROP 4TH|E,7
217,CRIM POSS WEAP 2ND|C,37
217,CRIM POSS WEAP 3RD SUB 1 2 3|D,8
217,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,1
217,CRIM SALE CONTR SUBS - SCHOOL|B,1
217,CRIM SALE CONTR SUBSTANCE 2ND|A2,7
217,CRIM SALE CONTR SUBSTANCE 3RD|B,68
